timestamp,user,function,seriousness,message
2020-11-24 13:09:37,edouardthegourmet,unfollow_accounts,INFO,0 accounts to unfollow...
2020-11-24 13:09:38,edouardthegourmet,unfollow_accounts,INFO,0 accounts successfully unfollowed
2020-11-24 13:09:39,edouardthegourmet,get_followers_following_for_user,INFO,start - first attempt to get the following data
2020-11-24 13:09:41,edouardthegourmet,get_followers_following_for_user_one_try,INFO,start
2020-11-24 13:10:19,edouardthegourmet,get_followers_following_for_user_one_try,INFO,following entries scraped : 32/32
2020-11-24 13:10:19,edouardthegourmet,get_followers_following_for_user,INFO,success at attempt number : 1
2020-11-24 13:10:19,edouardthegourmet,update_follow_actions_data,INFO,1 accounts stopped being followed since last time the dataframe follow_actions was updated
2020-11-24 13:10:19,edouardthegourmet,update_follow_actions_data,INFO,follow_actions dataframe for user edouardthegourmet successfully updated
2020-11-24 13:10:22,edouardthegourmet,explore_hashtag,INFO,"start, #f4f"
2020-11-24 13:10:29,edouardthegourmet,explore_hashtag,INFO,start processing for account : swimeeee__
2020-11-24 13:10:33,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:10:36,edouardthegourmet,UIAPI,ERROR,failed to access component : profile_page_target_username
2020-11-24 13:10:36,edouardthegourmet,get_account_data_from_profile_page,ERROR,"couldn't scrape raw account data properly. What we got : 0, 1,141, 283, 17"
2020-11-24 13:10:37,edouardthegourmet,explore_hashtag,INFO,start processing for account : j_jhrw
2020-11-24 13:10:38,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:10:39,edouardthegourmet,get_account_data_from_profile_page,INFO,"raw account data scraped and transformed successfully : j_jhrw, 15400, 368, 45"
2020-11-24 13:10:39,edouardthegourmet,follow_from_profile_page,INFO,start
2020-11-24 13:10:39,edouardthegourmet,explore_hashtag,INFO,successfully followed account : j_jhrw
2020-11-24 13:10:39,edouardthegourmet,explore_hashtag,INFO,start processing for account : swimeeee__
2020-11-24 13:10:40,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:10:44,edouardthegourmet,UIAPI,ERROR,failed to access component : profile_page_target_username
2020-11-24 13:10:44,edouardthegourmet,get_account_data_from_profile_page,ERROR,"couldn't scrape raw account data properly. What we got : 0, 1,141, 283, 17"
2020-11-24 13:10:47,edouardthegourmet,UIAPI,ERROR,failed to access component : pictures_carousel_not_first_pic_right_arrow
2020-11-24 13:10:47,edouardthegourmet,explore_hashtag,ERROR,stop the processing of hashtag f4f
2020-11-24 13:10:47,edouardthegourmet,explore_hashtag,INFO,"hashtag f4f processed, 1 accounts followed"
2020-11-24 13:10:50,edouardthegourmet,explore_hashtag,INFO,"start, #beach"
2020-11-24 13:10:57,edouardthegourmet,explore_hashtag,INFO,start processing for account : yasmindeborah
2020-11-24 13:10:58,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:10:58,edouardthegourmet,get_account_data_from_profile_page,INFO,"raw account data scraped and transformed successfully : yasmindeborah, 106000, 2143, 1409"
2020-11-24 13:10:58,edouardthegourmet,follow_from_profile_page,INFO,start
2020-11-24 13:10:58,edouardthegourmet,explore_hashtag,INFO,successfully followed account : yasmindeborah
2020-11-24 13:10:59,edouardthegourmet,explore_hashtag,INFO,start processing for account : allesinisgalli
2020-11-24 13:11:01,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:11:01,edouardthegourmet,get_account_data_from_profile_page,INFO,"raw account data scraped and transformed successfully : allesinisgalli, 8776, 1994, 2707"
2020-11-24 13:11:01,edouardthegourmet,follow_from_profile_page,INFO,start
2020-11-24 13:11:01,edouardthegourmet,explore_hashtag,INFO,successfully followed account : allesinisgalli
2020-11-24 13:11:02,edouardthegourmet,explore_hashtag,INFO,start processing for account : chrstnyhns
2020-11-24 13:11:03,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:11:03,edouardthegourmet,get_account_data_from_profile_page,INFO,"raw account data scraped and transformed successfully : chrstnyhns, 4501, 1775, 36"
2020-11-24 13:11:03,edouardthegourmet,follow_from_profile_page,INFO,start
2020-11-24 13:11:03,edouardthegourmet,explore_hashtag,INFO,successfully followed account : chrstnyhns
2020-11-24 13:11:03,edouardthegourmet,explore_hashtag,INFO,"hashtag beach processed, 3 accounts followed"
2020-11-24 13:11:06,edouardthegourmet,explore_hashtag,INFO,"start, #followers"
2020-11-24 13:11:12,edouardthegourmet,explore_hashtag,INFO,start processing for account : the.sams_
2020-11-24 13:11:14,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:11:14,edouardthegourmet,get_account_data_from_profile_page,INFO,"raw account data scraped and transformed successfully : the.sams_, 1649, 1498, 44"
2020-11-24 13:11:14,edouardthegourmet,follow_from_profile_page,INFO,start
2020-11-24 13:11:17,edouardthegourmet,UIAPI,ERROR,failed to access component : profile_page_follow_button
2020-11-24 13:11:19,edouardthegourmet,explore_hashtag,INFO,start processing for account : hoda_hamza20
2020-11-24 13:11:21,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:11:21,edouardthegourmet,get_account_data_from_profile_page,INFO,"raw account data scraped and transformed successfully : hoda_hamza20, 9181, 152, 32"
2020-11-24 13:11:21,edouardthegourmet,follow_from_profile_page,INFO,start
2020-11-24 13:11:21,edouardthegourmet,explore_hashtag,INFO,successfully followed account : hoda_hamza20
2020-11-24 13:11:22,edouardthegourmet,explore_hashtag,INFO,start processing for account : mhdjashal_
2020-11-24 13:11:23,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:11:23,edouardthegourmet,get_account_data_from_profile_page,INFO,"raw account data scraped and transformed successfully : mhdjashal_, 3009, 549, 47"
2020-11-24 13:11:23,edouardthegourmet,follow_from_profile_page,INFO,start
2020-11-24 13:11:24,edouardthegourmet,explore_hashtag,INFO,successfully followed account : mhdjashal_
2020-11-24 13:11:24,edouardthegourmet,explore_hashtag,INFO,start processing for account : shabi_daa
2020-11-24 13:11:26,edouardthegourmet,get_account_data_from_profile_page,INFO,start
2020-11-24 13:11:26,edouardthegourmet,get_account_data_from_profile_page,INFO,"raw account data scraped and transformed successfully : shabi_daa, 2073, 2217, 300"
2020-11-24 13:11:26,edouardthegourmet,follow_from_profile_page,INFO,start
2020-11-24 13:11:26,edouardthegourmet,explore_hashtag,INFO,successfully followed account : shabi_daa
2020-11-24 13:11:26,edouardthegourmet,explore_hashtag,INFO,"hashtag followers processed, 3 accounts followed"
2020-11-24 13:11:29,edouardthegourmet,send_basic_insights_email,INFO,start
2020-11-24 13:11:29,edouardthegourmet,send_basic_insights_email,INFO,data obtained
2020-11-24 13:11:31,edouardthegourmet,send_email,INFO,email successfully sent to instabot.insights@gmail.com
2020-11-24 13:11:31,edouardthegourmet,send_basic_insights_email,INFO,basic insights email successfully sent for user edouardthegourmet
2020-11-24 13:11:32,edouardthegourmet,send_email,INFO,email successfully sent to edouard.thom@gmail.com
2020-11-24 13:11:32,edouardthegourmet,send_basic_insights_email,INFO,bug report email successfully sent for user edouardthegourmet
2020-11-24 13:11:32,edouardthegourmet,MAIN,INFO,"loop 0 executed, successes : [update_followers_data : 1, unfollow_accounts : 1, update_follow_actions_data:1, explore_hashtag : [1, 1, 1]]"
2020-11-24 13:11:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 3458
2020-11-24 13:17:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 3098
2020-11-24 13:23:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 2738
2020-11-24 13:29:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 2378
2020-11-24 13:35:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 2018
2020-11-24 13:41:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 1658
2020-11-24 13:47:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 1298
2020-11-24 13:53:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 938
2020-11-24 13:59:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 578
2020-11-24 14:05:32,edouardthegourmet,MAIN,INFO,heartbeak... time to wait : 218
